label,DEM,LULC,NDVI,RAIN,SLOPE,SOIL,SPI,TOTAL_CURVATURE,TWI
0,4.0,8.0,0.070030175,600.2739223203012,3.6761627,4.0,8.6667256e-07,1.5041042e-05,-4.5902576
0,7.0,7.0,0.042695154,476.2319776673981,2.2475784,2.0,3.54595e-07,5.383518e-06,-4.4794836
0,8.0,7.0,0.025548805,530.6180250214139,3.9208672,3.0,3.4191166e-07,3.0287522e-06,-5.4738593
0,4.0,2.0,0.115441404,476.2319776673981,2.475718,10.0,9.980591e-07,5.0788503e-06,-3.6979063
0,4.0,7.0,-0.018913792,444.2405641327265,3.8586874,5.0,1.8052033e-06,1.5882932e-06,-4.3283296
0,1.0,8.0,0.13123229,476.2319776673981,1.6026019e-07,8.0,9.4600746e-14,8.162663e-21,13.258866
1,0.0,7.0,-0.02290109,433.4480705116316,1.2574612,2.0,2.9497016e-07,4.2605275e-06,3.4296439
0,12.0,2.0,0.21813707,476.2319776673981,1.6181581,2.0,1.3283908e-07,8.327707e-06,-4.433225
0,6.0,2.0,0.16981877,530.6180250214139,1.7666733,10.0,1.4503107e-07,2.9976488e-06,-4.646605
0,2.0,3.0,0.10801803,476.2319776673981,0.6082438,0.0,1.08169825e-05,6.961234e-07,-0.25070828
0,2.0,8.0,0.07361763,530.6180250214139,1.091348,3.0,2.38254e-07,3.2544162e-06,-3.3829856
1,0.0,7.0,0.018869577,433.4480705116316,1.5092901e-07,5.0,5.787267e-12,8.70433e-21,16.525454
0,7.0,2.0,0.19029273,530.6180250214139,1.4878467,9.0,1.2214143e-07,1.4371493e-06,-4.5114994
0,5.0,7.0,0.022479303,476.2319776673981,0.3161014,2.0,9.256017e-08,3.0737283e-07,4.14362
0,9.0,2.0,0.15960918,433.4480705116316,0.9855857,0.0,1.5925674e-07,4.7302688e-06,-2.938323
0,3.0,8.0,0.09820648,476.2319776673981,2.929982e-07,7.0,5.701585e-12,2.3694379e-20,13.824155
0,4.0,2.0,0.218019,530.6180250214139,2.2684987,11.0,4.850223e-07,2.1331166e-06,-4.413028
0,5.0,2.0,0.22471015,530.6180250214139,1.1608464,9.0,1.7710238e-07,1.4605224e-06,-3.7563372
0,6.0,2.0,0.13731633,476.2319776673981,3.0420437,12.0,2.5627162e-07,5.7458024e-06,-5.063474
0,6.0,7.0,0.10565784,521.6274493247852,1.105363,8.0,9.074229e-08,1.4460951e-05,-4.0819535
0,2.0,7.0,0.038797215,444.2405641327265,1.4107018,0.0,2.6326606e-07,5.578446e-07,-3.7094753
0,5.0,7.0,0.05654885,433.4480705116316,2.0859642,3.0,1.2124946e-06,3.099058e-06,-3.1130497
0,5.0,7.0,0.078651205,444.2405641327265,1.8442969,3.0,2.5529243e-07,3.7434518e-06,-4.3536015
0,7.0,2.0,0.14266264,476.2319776673981,2.527421,10.0,5.875476e-07,4.889592e-06,-3.9696698
0,7.0,7.0,-0.0059213573,440.292330995459,3.6644576,6.0,1.1792262e-06,8.521098e-06,-4.354938
0,7.0,8.0,0.07915512,566.2173215223089,4.2113047,7.0,6.056967e-07,3.6581919e-06,-5.1537447
0,5.0,7.0,-0.031764854,433.4480705116316,1.8629881,11.0,2.9988425e-07,1.9484014e-06,-4.335715
1,-1.0,7.0,0.023351423,433.4480705116316,1.1580797,3.0,5.099115e-07,3.7112202e-06,4.4596643
0,6.0,7.0,0.07409214,566.2173215223089,0.74947613,2.0,1.09728504e-07,6.7106055e-07,-3.5957246
0,12.0,7.0,-0.018949874,433.4480705116316,2.9215379,0.0,2.5687626e-07,6.860996e-05,-4.933683
0,6.0,7.0,0.016738875,530.6180250214139,2.2045903,2.0,3.2633343e-07,2.61532e-06,-4.4675164
0,7.0,7.0,0.016419116,476.2319776673981,1.6356758,2.0,1.4711559e-07,8.318737e-06,-4.5548844
0,9.0,7.0,0.0074212714,505.669417994144,1.4088047,6.0,4.360641e-07,4.0688856e-06,-3.5593657
0,11.0,7.0,0.005371005,440.292330995459,2.221742,3.0,1.8238893e-07,5.45092e-06,-4.8930583
0,6.0,7.0,0.0020215234,433.4480705116316,1.242025,3.0,1.1286226e-07,1.50416445e-05,0.41358718
0,5.0,7.0,0.0059083244,440.292330995459,2.8821588,2.0,7.906874e-07,3.7172806e-06,-3.7691076
0,6.0,7.0,0.022983423,444.2405641327265,0.53616756,2.0,6.805877e-07,1.5572379e-06,-2.5490324
1,-1.0,7.0,0.12767017,530.6180250214139,0.13217919,5.0,1.0857916e-08,1.2749629e-07,11.000262
0,6.0,7.0,-0.0171847,440.292330995459,0.39759225,2.0,7.3638134e-08,5.2589684e-07,-2.9513965
0,6.0,7.0,0.044853285,440.292330995459,2.723829,4.0,1.2035302e-06,1.03318e-05,-3.3490171
0,2.0,4.0,0.06954572,530.6180250214139,1.2374457,7.0,3.580897e-07,1.0002071e-06,-3.366715
0,3.0,7.0,0.0011320515,444.2405641327265,0.5881389,3.0,7.6099056e-08,1.0166167e-06,1.3180705
0,3.0,7.0,0.04866131,530.6180250214139,0.662733,2.0,5.616422e-07,1.7623092e-06,-2.1782131
0,0.0,8.0,0.00508326,444.2405641327265,0.29163283,2.0,2.3940943e-08,4.796348e-07,0.039027326
0,8.0,7.0,0.023175113,530.6180250214139,2.9704568,4.0,4.785348e-07,7.431952e-06,-4.695806
0,5.0,1.0,0.0026863117,476.2319776673981,4.7874637,0.0,2.6683635e-06,9.927275e-06,-4.0821857
0,6.0,7.0,-0.017983217,433.4480705116316,4.434558,7.0,1.1893312e-06,4.1220787e-06,-4.4519324
0,1.0,7.0,-0.015822597,440.292330995459,0.7760418,2.0,5.533479e-07,3.9328538e-07,-1.9080253
0,7.0,7.0,-0.023503767,303.01294735578887,3.2126763,2.0,3.7348016e-07,2.1914666e-06,-4.9519863
0,6.0,7.0,0.04390979,442.98097632926925,0.586295,8.0,1.01318875e-07,1.0368365e-06,-0.7007455
0,4.0,7.0,0.052013084,530.6180250214139,1.7678053,3.0,4.280982e-07,1.5502363e-06,-3.6477842
0,0.0,7.0,0.10322965,350.6254515250622,4.7459554e-07,11.0,3.0277957e-12,3.7126347e-19,14.307753
0,10.0,7.0,0.029710637,476.2319776673981,1.7151245,2.0,1.9569558e-07,2.8931313e-06,-4.4011736
0,7.0,7.0,-0.014817982,440.292330995459,2.8151467,4.0,3.65461e-07,1.0498789e-05,-4.804937
0,5.0,7.0,-0.04181642,433.4480705116316,2.583467,8.0,2.0975413e-06,7.5370704e-06,0.2666157
0,4.0,1.0,0.047421176,476.2319776673981,3.8161466,9.0,1.1706702e-06,3.0898238e-06,-4.234632
0,3.0,7.0,-0.003806034,440.292330995459,2.133327,6.0,1.1896753e-06,1.6047015e-06,-3.8558972
0,7.0,7.0,-0.011368572,440.292330995459,1.1900979,1.0,1.2430795e-07,2.6903379e-06,-4.123377
0,9.0,2.0,0.17173263,299.27474044036524,1.6986775,3.0,1.3944913e-07,2.3477241e-06,-4.6834693
0,5.0,7.0,0.052217763,440.292330995459,1.6551558,3.0,1.4344675e-07,1.1951255e-05,-4.523407
0,5.0,7.0,0.04327168,476.2319776673981,1.967926,2.0,5.735172e-07,4.148058e-06,-3.3400552
0,9.0,5.0,0.13004486,530.6180250214139,1.0893329,4.0,3.8421612e-07,4.5890124e-06,-3.3377137
0,5.0,2.0,0.1050891,444.2405641327265,2.5446112,7.0,2.0444886e-06,7.2506573e-06,-4.2375298
0,8.0,7.0,-0.003728466,566.2173215223089,1.5237274,2.0,1.4292232e-07,1.9852555e-06,-4.4822707
0,3.0,4.0,0.026863268,476.2319776673981,0.5553631,7.0,9.118256e-08,7.2047123e-07,2.7106564
0,7.0,2.0,0.14814761,631.7325115185073,3.467641,4.0,2.846683e-07,6.650201e-06,-5.375694
0,2.0,7.0,0.0028286274,444.2405641327265,1.8964131,3.0,3.1136355e-07,6.9688826e-06,-0.51470226
0,5.0,7.0,0.06522444,440.292330995459,1.2616061,3.0,6.799867e-07,4.554359e-06,-2.4504955
0,2.0,4.0,0.17101614,530.6180250214139,1.4681106,9.0,4.651809e-07,1.3943901e-06,-2.8573942
0,9.0,7.0,0.10521143,530.6180250214139,2.5650733,2.0,5.127596e-07,5.131903e-06,-4.431268
0,3.0,7.0,0.01944211,444.2405641327265,1.5449092,7.0,1.3049765e-07,8.780963e-06,-4.538899
0,3.0,3.0,0.10674721,433.4480705116316,1.044641,9.0,1.2312676e-06,1.7206553e-06,-1.6469401
0,5.0,7.0,0.07031754,476.2319776673981,2.130854,3.0,4.2324035e-07,2.3351506e-06,-4.1960664
1,-2.0,7.0,0.047622316,433.4480705116316,1.6105221e-07,6.0,8.485367e-12,1.1855035400000001e-20,16.352938
1,-1.0,4.0,0.0061052144,444.2405641327265,2.908812e-07,0.0,5.011595e-10,3.3224779999999996e-20,15.980955
1,0.0,5.0,0.060837854,425.9131816009691,0.27249253,0.0,2.3105126e-06,4.805451e-07,5.7126627
0,15.0,2.0,0.119893864,566.2173215223089,1.524898,13.0,1.2518306e-07,1.7506803e-05,-4.477089
0,5.0,7.0,0.007322735,268.19474382028346,2.3268358e-07,3.0,4.5698847e-14,1.0098065e-20,11.995099
0,1.0,5.0,0.005746883,444.2405641327265,2.3264911e-07,3.0,8.171449e-13,1.360978e-20,13.852643
1,-1.0,5.0,0.0455285,566.2173215223089,0.024916442,9.0,1.4318171e-07,2.4025752e-08,14.258023
0,0.0,2.0,0.08699076,566.2173215223089,2.347426,10.0,6.74191e-07,2.4460267e-06,-3.7407365
0,1.0,7.0,0.01358442,444.2405641327265,1.1346196,4.0,1.6435177e-07,1.0822512e-06,-3.6752722
0,4.0,2.0,0.16064355,299.27474044036524,0.43981668,5.0,1.8962048e-06,5.4121733e-07,5.8163276
0,6.0,7.0,-0.003685838,440.292330995459,1.7875664,1.0,9.636457e-07,1.3818016e-06,-3.4682698
0,5.0,7.0,0.022125563,566.2173215223089,1.9442728,2.0,5.8194555e-06,5.0503604e-06,-1.4912856
0,6.0,2.0,0.18426502,530.6180250214139,3.8444338,0.0,3.210337e-07,2.5789353e-05,-5.4925895
1,-3.0,6.0,0.022455852,566.2173215223089,0.026456766,9.0,5.864141e-08,2.5511005e-08,13.220222
0,6.0,2.0,0.13861138,299.27474044036524,1.275754,5.0,2.1881308e-06,2.474952e-06,-2.7222953
0,3.0,7.0,-0.030633325,434.62092944205097,3.1297317,7.0,1.7429942e-06,3.0832186e-06,-4.25631
0,3.0,6.0,0.19194528,530.6180250214139,0.49684465,7.0,2.0188072e-07,1.05549e-06,6.1422033
0,4.0,8.0,0.11820976,476.2319776673981,1.0411657,10.0,2.451947e-07,2.8324075e-06,-3.2868931
0,7.0,2.0,0.15774411,476.2319776673981,2.3019683,0.0,2.0075802e-07,5.500595e-06,-4.939113
0,4.0,1.0,-0.05979455,444.2405641327265,2.8438509,0.0,3.7201912e-07,6.9227117e-06,-5.06452
1,0.0,7.0,0.050114762,530.6180250214139,0.09572642,3.0,3.9292225e-08,9.2343775e-08,9.516844
0,2.0,7.0,-0.01589981,433.4480705116316,1.3124013,2.0,0.0006638398,4.1966664e-06,4.1204834
0,7.0,6.0,0.13785508,444.2405641327265,4.4555216,6.0,2.3275147e-06,2.3542014e-05,-4.054047
0,5.0,2.0,0.20213784,476.2319776673981,0.18207933,14.0,1.9608443e-08,4.8308476e-07,6.924049
0,6.0,7.0,0.017075565,566.2173215223089,1.2907126,2.0,1.4144059e-06,2.9418848e-06,-1.6412101
0,5.0,7.0,0.15874076,433.4480705116316,1.4761353,6.0,2.174963e-07,2.6845646e-06,-4.1718974
0,2.0,7.0,0.17195004,530.6180250214139,1.924218e-07,3.0,7.665589e-14,7.128552000000001e-33,12.869417
0,11.0,5.0,0.13520439,530.6180250214139,1.3013228,3.0,1.0682916e-07,4.9807113e-06,-4.423912
0,1.0,7.0,0.0108031565,444.2405641327265,1.1838338,4.0,1.7501391e-06,5.4521493e-06,-1.8302629
1,-3.0,7.0,-0.00919272,433.4480705116316,0.37348714,6.0,1.8396366e-07,7.2043304e-07,7.104948
0,5.0,7.0,-0.010517858,433.4480705116316,4.1507697,5.0,5.2302835e-07,8.3045925e-06,-5.1897087
0,7.0,2.0,0.21292938,476.2319776673981,1.2897513,11.0,1.05879224e-07,2.7432345e-06,-4.2897696
0,8.0,2.0,0.11299047,566.2173215223089,3.3204365,4.0,1.8804923e-06,2.7646727e-06,-4.506913
0,4.0,7.0,-0.015874442,440.292330995459,2.2235441,2.0,2.5651218e-07,9.3554286e-07,-4.7752423
1,-1.0,8.0,0.06728401,476.2319776673981,1.6033033e-07,5.0,2.8842206e-13,8.459558e-21,14.364265
0,9.0,7.0,0.0012559559,440.292330995459,1.9033372,3.0,1.5625022e-07,1.0286656e-05,-4.445621
0,4.0,7.0,-0.023281973,433.4480705116316,2.7244964,6.0,4.7115026e-07,2.649524e-06,-4.448924
0,0.0,7.0,-0.016135637,444.2405641327265,1.240702,1.0,5.861951e-07,2.5653974e-06,2.5472062
0,6.0,2.0,0.15671687,303.21063753153607,1.4068725,3.0,1.5950712e-07,2.0279495e-07,-4.266726
0,6.0,7.0,0.11701547,476.2319776673981,0.22499058,2.0,6.277524e-08,2.6000734e-07,7.512133
0,8.0,7.0,0.076894134,530.6180250214139,0.6978465,2.0,7.1409545e-08,6.72099e-07,-3.5730639
0,6.0,7.0,0.006816932,530.6180250214139,1.703477,2.0,1.3984311e-07,3.5616827e-06,-4.565312
0,2.0,7.0,0.009441993,433.4480705116316,3.13443,2.0,4.5799274e-07,1.095758e-05,-4.761235
0,0.0,7.0,-0.027967686,433.4480705116316,1.438382,8.0,9.4095276e-07,5.7951124e-06,-2.4121954
0,5.0,7.0,-0.007459312,433.4480705116316,1.780854,4.0,8.3542477e-07,5.1089414e-06,-3.748653
0,8.0,6.0,0.15984021,444.2405641327265,1.6483698,4.0,5.765322e-07,9.855019e-07,-3.2470675
0,5.0,7.0,0.020525204,530.6180250214139,1.5956159,2.0,6.710301e-07,2.530607e-06,-3.0376136
0,5.0,7.0,0.10710445,566.2173215223089,0.25840628,3.0,3.4448854e-05,3.8638433e-07,8.384642
0,3.0,8.0,0.09606394,476.2319776673981,2.8811394e-07,9.0,1.0047602e-13,5.3771583e-20,12.032226
0,3.0,2.0,0.15998895,566.2173215223089,1.8681929e-07,3.0,3.162086e-12,1.7488187e-21,13.695494
0,2.0,7.0,0.03853347,469.9040283221492,1.1649119,0.0,3.4828358e-07,7.863256e-07,-3.1151602
0,9.0,7.0,0.06690603,530.6180250214139,1.9480045,2.0,1.5991705e-07,4.0935e-06,-4.8202524
0,8.0,7.0,0.013250762,440.292330995459,3.1147692,2.0,4.3476888e-07,8.412561e-06,-4.880653
0,2.0,2.0,0.071446225,566.2173215223089,1.5922598,0.0,1.5467346e-07,7.433324e-06,-4.129912
0,3.0,7.0,-0.03098209,433.4480705116316,0.53155637,3.0,1.06121036e-07,9.785043e-07,-2.8943708
0,7.0,7.0,-0.006166711,433.4480705116316,2.4923685,4.0,3.1288312e-07,1.2512342e-05,-4.7630086
1,-1.0,8.0,0.080021895,476.2319776673981,1.5797096e-07,8.0,2.8201098e-12,5.3268044000000005e-21,15.944877
0,10.0,7.0,0.054389343,530.6180250214139,3.0722,8.0,1.0421368e-06,1.5668771e-05,-4.0032516
0,7.0,7.0,-0.026358243,303.01294735578887,3.0436602,7.0,2.7677558e-07,9.78892e-06,-5.2223377
0,5.0,7.0,0.0075841006,476.2319776673981,0.943937,2.0,2.8950046e-07,1.6892205e-06,-1.213348
0,7.0,7.0,0.0076636327,440.292330995459,4.6309977,2.0,2.4042385e-05,7.3287624e-06,-3.2281103
0,2.0,4.0,0.12561628,476.2319776673981,0.61736137,0.0,2.778056e-07,1.0391775e-06,0.26375517
0,4.0,2.0,0.20187172,476.2319776673981,1.2223989,8.0,2.235912e-07,2.211192e-06,-3.61805
0,8.0,7.0,0.015334039,444.2405641327265,2.750359,2.0,3.5759697e-07,7.0956366e-06,-4.751779
0,6.0,7.0,-0.01800635,303.01294735578887,2.2864673,5.0,2.1957071e-07,2.8778506e-06,-4.827177
0,2.0,7.0,0.039861005,444.2405641327265,0.053118218,3.0,3.1614393e-06,5.1238935e-08,13.845648
0,6.0,7.0,0.03808057,476.2319776673981,1.5088171,2.0,8.862477e-07,1.4191562e-06,-2.9448225
1,1.0,7.0,-0.002056733,440.292330995459,1.4653847,7.0,7.917859e-06,2.8997244e-06,-1.2634056
0,3.0,7.0,0.054737575,444.2405641327265,2.954434e-07,2.0,4.798173e-13,2.1312166e-20,13.398132
0,6.0,7.0,-0.007783383,440.292330995459,3.184271,3.0,2.877886e-07,6.205424e-06,-5.255566
0,1.0,7.0,0.052920185,433.4480705116316,1.9127556e-07,3.0,4.837779e-13,1.7219878000000002e-22,14.533995
0,3.0,7.0,0.065808915,444.2405641327265,0.1712416,3.0,3.2288305e-08,2.9784172e-07,5.7478385
0,1.0,2.0,0.15552016,476.2319776673981,0.6846941,9.0,6.526671e-06,8.5033895e-07,2.2255273
0,2.0,7.0,0.0477727,440.292330995459,0.76453835,7.0,4.271596e-07,3.905123e-07,-2.1590552
0,4.0,7.0,0.07395241,433.4480705116316,2.0632565,4.0,2.2203159e-07,7.379548e-07,-4.615558
0,4.0,7.0,0.0119470125,444.2405641327265,1.1669418,3.0,5.9206155e-07,2.63665e-06,-2.5309777
0,8.0,7.0,0.06545125,476.2319776673981,1.6247793,2.0,4.9553756e-07,2.2636657e-06,-3.7908611
0,2.0,7.0,-0.017022055,433.4480705116316,0.1725501,2.0,8.594377e-05,4.1843853e-07,10.048766
0,3.0,7.0,-0.025880186,433.4480705116316,1.7608434,4.0,2.629878e-07,4.5747447e-06,-3.6926763
0,2.0,7.0,0.023028854,444.2405641327265,0.8056768,0.0,3.9039583e-07,1.892373e-06,-3.6131434
0,5.0,7.0,0.02145511,530.6180250214139,1.1619343,2.0,1.1297872e-06,1.868347e-06,-2.4409788
0,6.0,8.0,0.06850453,433.4480705116316,2.3887975,15.0,3.0852553e-07,2.128361e-06,-4.6972513
0,0.0,1.0,0.019855808,479.39332063135816,0.9510622,9.0,2.7945723e-07,2.9571431e-06,1.1579828
1,-1.0,7.0,-0.012271786,433.4480705116316,0.5140858,2.0,1.1394739e-06,9.919665e-07,6.3184595
0,4.0,7.0,0.019870466,522.091978845885,2.20478e-07,2.0,1.4919687e-13,5.0062065000000004e-21,13.07585
0,7.0,7.0,-0.0030034557,433.4480705116316,1.3564339,2.0,1.14046465e-07,2.514415e-06,-4.304933
0,6.0,7.0,-0.0015182525,440.292330995459,1.4797754,3.0,1.2147883e-07,4.6801365e-06,-4.452772
0,7.0,2.0,0.16024631,490.8217322106854,1.7316108,4.0,2.6878752e-06,3.4350517e-06,-1.6551964
0,2.0,7.0,0.011031205,444.2405641327265,0.7664571,3.0,1.2383189e-06,1.3659418e-06,-1.2500038
0,5.0,7.0,0.11414821,530.6180250214139,1.5594381,0.0,7.949371e-07,2.6161972e-06,-3.2513626
0,2.0,7.0,0.022726174,566.2173215223088,0.10079625,4.0,3.7609844e-08,1.2106688e-07,10.0748005
0,4.0,7.0,0.032888614,440.292330995459,3.94473,4.0,2.209765e-06,1.4845755e-05,-4.1181393
0,4.0,7.0,0.07547285,530.6180250214139,3.5745625,0.0,1.0499238e-06,5.3667095e-06,-3.7583916
0,11.0,4.0,0.24038611,476.2319776673981,3.840028,8.0,4.1456616e-07,6.493786e-06,-5.3347697
0,5.0,7.0,0.048742082,476.2319776673981,0.73327,2.0,1.7918256e-07,2.0792597e-06,-3.071496
0,2.0,5.0,0.19654404,433.4480705116316,2.1384284,5.0,3.1495873e-07,2.9802568e-06,-4.4131126
0,7.0,5.0,0.13289323,530.6180250214139,0.54768294,2.0,4.3547638e-07,8.033931e-07,3.5307515
0,3.0,7.0,-0.0031191295,530.6180250214139,1.4584008,2.0,6.523608e-07,2.8539978e-06,-3.2095647
0,5.0,7.0,0.021107601,566.2173215223089,1.678739,2.0,1.8929614e-07,1.6332193e-06,-4.2745743
0,11.0,7.0,-0.021988703,433.4480705116316,3.2842193,6.0,2.6961067e-07,1.3244596e-05,-5.279902
0,1.0,7.0,-0.009084252,440.292330995459,1.1100477,2.0,3.26375e-06,4.3834534e-06,-1.5715603
0,5.0,7.0,0.08308696,433.4480705116316,1.4993937,3.0,2.3212162e-07,1.2817807e-06,-4.1564984
0,2.0,7.0,0.08540891,350.62545152506226,1.1627524,4.0,6.5710096e-06,4.0068758e-06,-0.72676116
1,-1.0,7.0,0.13341026,530.6180250214139,0.5900772,5.0,1.7363715e-05,1.787399e-06,8.792862
0,6.0,7.0,0.013925162,444.2405641327265,3.8538356,2.0,1.0956363e-06,3.0117008e-06,-4.2964034
0,2.0,7.0,0.013950516,444.2405641327265,0.5543009,2.0,1.6119944e-06,7.8443213e-07,3.9839451
0,3.0,3.0,0.069038786,530.6180250214139,1.4556398,9.0,3.271626e-06,1.5084975e-06,-1.8158681
0,1.0,7.0,0.17636316,433.4480705116316,0.6659002,4.0,5.4665577e-08,1.2847162e-06,-0.16290008
0,1.0,5.0,0.057524804,444.2405641327265,0.69164556,0.0,2.0510122e-07,7.5625184e-07,-2.4755278
0,2.0,7.0,0.0047242655,435.44761415071656,2.046744,6.0,3.6876702e-06,7.5392295e-06,-1.847352
0,7.0,5.0,0.056984335,530.6180250214139,1.3100563,4.0,1.9246097e-06,6.672861e-06,-3.360111
0,6.0,7.0,-0.025618967,433.4480705116316,0.8663073,3.0,1.4663479e-07,1.1871239e-06,-3.307263
0,9.0,2.0,0.22860803,433.4480705116316,1.1740435,0.0,9.638047e-08,4.3879663e-06,-4.272858
0,6.0,7.0,0.002657377,566.2173215223089,1.1960315,3.0,1.7931345e-07,2.4463127e-06,-3.6895614
0,14.0,7.0,0.09626641,566.2173215223089,2.7170725,4.0,2.2305201e-07,1.3302324e-05,-5.1315556
0,1.0,7.0,-0.00012649875,444.2405641327265,0.72755176,7.0,4.1427687e-05,2.6532794e-07,1.5433244
0,8.0,7.0,0.061995007,530.6180250214139,2.9892685,1.0,3.2085427e-07,5.5619867e-06,-5.1081333
0,4.0,2.0,0.10012367,566.2173215223089,1.5063646,10.0,1.2366161e-07,1.0218326e-05,-4.566503
0,3.0,7.0,0.06257437,530.6180250214139,5.079744e-07,4.0,2.2794953e-11,2.1693778e-19,12.315564
0,7.0,5.0,0.13932505,530.6180250214139,0.81672686,3.0,1.3409591e-07,1.9309039e-06,4.9193816
0,5.0,7.0,0.060895015,566.2173215223089,0.25814465,3.0,9.197345e-08,3.770044e-07,2.9422057
0,6.0,7.0,0.08190853,530.6180250214139,1.6379192,2.0,4.6294164e-07,2.9577895e-06,-3.4096825
0,5.0,7.0,0.010556969,444.2405641327265,2.5122843,7.0,2.4568004e-07,3.938828e-06,-4.885287
1,0.0,5.0,0.11552055,433.4480705116316,0.17088595,6.0,6.4312566e-08,1.8868207e-07,6.8127456
0,9.0,7.0,-0.019473888,378.4631320168247,2.370929,5.0,3.207159e-07,5.824922e-06,-4.7391872
0,7.0,7.0,0.017473208,476.2319776673981,1.7320629,2.0,4.0561247e-07,2.4314295e-06,-3.8997772
0,3.0,8.0,-0.006960874,433.4480705116316,1.0520864,2.0,1.4846605e-06,4.5595207e-06,-1.446219
0,5.0,7.0,0.08259354,530.6180250214139,6.69374,0.0,3.7090729e-06,5.552394e-06,-4.2083707
0,2.0,7.0,0.019313568,444.2405641327265,0.6006235,0.0,7.453673e-08,6.46003e-07,-3.3339407
0,3.0,7.0,0.10758618,444.2405641327265,0.50034016,6.0,1.506106e-07,3.37054e-06,-2.3412833
0,5.0,7.0,0.0013694353,444.2405641327265,2.6879375,1.0,2.4433757e-07,7.749863e-06,-5.0862684
1,-2.0,7.0,0.100510515,433.4480705116316,0.13473663,5.0,8.786449e-06,1.4991693e-07,11.120341
0,10.0,7.0,0.0015920262,476.2319776673981,2.3444839,2.0,1.9246514e-07,2.2404693e-06,-4.9881907
0,3.0,8.0,0.051051177,444.2405641327265,1.3087617,0.0,1.2171976e-07,2.5475135e-06,-4.3585052
0,2.0,7.0,-0.02843914,433.4480705116316,2.0389129e-07,9.0,5.8782417e-13,4.9698037000000005e-21,13.936198
0,8.0,7.0,0.04612211,566.2173215223089,3.3096278,2.0,3.8807113e-07,3.3250055e-06,-5.023374
0,3.0,7.0,0.024833275,444.2405641327265,1.3294805,8.0,3.5898492e-07,1.2791207e-06,-3.0441368
0,1.0,7.0,-0.017858107,433.4480705116316,1.0820996,5.0,1.8437092e-07,2.9652463e-07,-3.5004313
0,7.0,7.0,0.027750198,476.2319776673981,2.9814937,6.0,6.5963377e-07,5.3670115e-06,-4.8566666
0,3.0,7.0,0.0016027623,433.4480705116316,0.44752514,4.0,3.7192937e-08,4.3294895e-07,-3.1451938
1,-1.0,7.0,0.06791594,440.292330995459,1.930352e-07,6.0,9.593392e-10,2.254649e-20,22.279003
0,6.0,7.0,-0.034050867,337.7792089152857,0.9122812,2.0,2.7307465e-07,4.893978e-07,-2.362604
1,1.0,7.0,0.10315851,444.2405641327265,0.15196954,4.0,3.1933034e-08,2.5013713e-07,9.587266
0,6.0,2.0,0.16630028,268.19474382028346,2.3509132e-07,5.0,1.4206479e-12,3.2377875e-20,14.851234
0,3.0,7.0,0.02115035,440.292330995459,2.587113,6.0,1.1196718e-06,1.0992226e-05,-3.664196
0,11.0,7.0,-0.004038333,476.2319776673981,1.3866166,2.0,4.904567e-07,2.568625e-07,-3.285603
1,-2.0,7.0,-0.008286187,444.2405641327265,2.2478673e-07,7.0,3.074132e-14,7.261312999999999e-20,11.709773
0,6.0,7.0,0.023503013,427.4671062174128,0.83883274,3.0,7.3804024e-08,7.878922e-06,-3.8984725
1,0.0,7.0,-0.013799271,440.292330995459,2.8736017e-07,6.0,1.2348034e-13,6.720956e-20,12.535588
0,6.0,7.0,-0.031812,433.4480705116316,1.5320587,10.0,1.2577091e-07,3.447898e-06,-4.587733
0,5.0,7.0,0.14209495,433.4480705116316,2.8839068,7.0,2.3674788e-07,9.74475e-06,-5.2269115
0,11.0,7.0,0.010153964,530.6180250214139,1.9365443,2.0,3.8661884e-07,3.1112263e-06,-3.8193471
0,5.0,7.0,0.034176134,433.4480705116316,0.7290198,9.0,1.11786406e-07,6.478251e-06,-3.5416903
1,0.0,2.0,0.12535897,476.2319776673981,2.4780738e-07,12.0,8.523371e-14,3.8458748e-20,12.45285
1,-1.0,7.0,-0.014628364,350.62545152506226,0.18826659,2.0,4.1291398e-07,3.15856e-07,10.9218645
0,3.0,7.0,0.011613298,444.2405641327265,1.2867424,2.0,1.6239264e-07,1.7381219e-06,-3.8322105
0,7.0,5.0,0.1302307,530.6180250214139,2.981915,3.0,3.647268e-07,3.9072656e-06,-4.928851
0,7.0,6.0,0.1687878,566.2173215223089,3.4448118,8.0,1.0152568e-06,3.2555527e-06,-4.4048095
0,4.0,7.0,0.004724325,444.2405641327265,2.0426922,6.0,1.6769023e-07,3.5642477e-06,-4.8312864
0,5.0,7.0,0.0624957,299.27474044036524,1.2192215,3.0,2.1541611e-07,1.5159287e-06,-3.6286678
0,3.0,7.0,-0.025354462,444.2405641327265,1.331937,4.0,1.0934236e-07,2.8951752e-06,-4.4164176
0,2.0,7.0,-0.012805719,444.2405641327265,3.4464953,2.0,8.615066e-07,2.5520767e-06,-4.308397
0,3.0,7.0,-0.008720783,440.292330995459,1.4039888,3.0,4.0145715e-06,3.3095441e-06,-0.0012001509
0,7.0,7.0,0.1132757,476.2319776673981,2.3542633,8.0,2.0184204e-07,2.4591354e-06,-4.9733734
0,9.0,7.0,0.02888282,476.2319776673981,3.8031878,0.0,5.2539053e-07,7.001862e-06,-4.9792147
0,10.0,8.0,0.14116322,476.2319776673981,2.8817034,4.0,2.3656699e-07,7.5477146e-06,-5.22054
